RefId,IsBadBuy
73336,0.20104146450457955
73337,0.040774624742887317
73338,0.09530575574264796
73339,0.781852064634504
73340,0.6726974683557205
73341,0.17008648743718102
73342,0.17796579954625968
73343,0.040572944594719954
73344,0.0836151183183587
73345,0.0815567261816375
73346,0.09472006011506073
73347,0.06678653850379825
73348,0.2239984799769588
73349,0.6933179623578017
73350,0.06227940516476967
73351,0.17149445419747017
73352,0.052893207136691454
73353,0.6698094321062166
73354,0.0672795121425779
73355,0.10209729924619003
73356,0.12215299915668759
73357,0.15259711451780547
73358,0.19673808005813428
73359,0.03796832165636896
73360,0.2545029110880882
73361,0.06947959657870069
73362,0.10497858793220084
73363,0.08102214935085364
73364,0.051803073825535194
73365,0.07869036177494688
73366,0.07175740757323981
73367,0.11088315232805966
73368,0.33316553299151386
73369,0.12341671717197585
73370,0.037421628848755155
73371,0.04458837748604291
73372,0.04535135659489642
73373,0.1086210229264267
73374,0.5416209634351327
73375,0.0850279830353544
73376,0.19261218607945238
73377,0.17873253383370763
73378,0.08550562297406439
73379,0.06140178975512799
73380,0.04368969331708063
73381,0.16511923959875363
73382,0.07236723177272719
73383,0.09213721278918838
73384,0.13267058999451653
73385,0.0808464721556563
73386,0.11239845179534567
73387,0.07067056274968843
73388,0.07058512550386824
73389,0.09879492120551926
73390,0.0673610369209601
73391,0.0425931234801278
73392,0.11306728687248341
73393,0.03274466846304244
73394,0.14891568607971073
73395,0.03974261330318857
73396,0.2214035705347205
73397,0.08842555661269941
73398,0.08009310608652659
73399,0.09885609332177939
73400,0.20296476498746557
73401,0.0436764366224229
73402,0.07935968719503586
73403,0.09863437884644963
73404,0.2638332476659424
73405,0.25716714868310664
73406,0.02540193681967568
73407,0.6640170096139272
73408,0.06306420066336964
73409,0.07427914590980306
73410,0.06082855824299441
73411,0.04355760981847315
73412,0.077059061223975
73413,0.066550956958346
73414,0.7096542650363094
73415,0.04638326789830569
73416,0.06207248793252203
73417,0.8363161139867197
73418,0.764579843402082
73419,0.8243140392226397
73420,0.02878794195753093
73421,0.16480564547962062
73422,0.7427967325941122
73423,0.08740071879525509
73424,0.8042228064320496
73425,0.07741963783618455
73426,0.07761568879057124
73427,0.03562215868960942
73428,0.048809170379640214
73429,0.09761981025341519
73430,0.05027557369019643
73431,0.1517051525091244
73432,0.043893723435829285
73433,0.11281913719981745
73434,0.13606509446028295
73435,0.0552288751944923
73436,0.06577528316210884
73437,0.09422873803732959
73438,0.0671414113187935
73439,0.07218683036748055
73440,0.7064363739141131
73441,0.20722654979859176
73442,0.08403653543577716
73443,0.10287975257745025
73444,0.1121504720921414
73445,0.1259475743887392
73446,0.17230356512681666
73447,0.08394598515412321
73448,0.08550582837236935
73449,0.07324215596786247
73450,0.07529932885037405
73451,0.07061696128556827
73452,0.10495690214367494
73453,0.10823059864668994
73454,0.08354738180262088
73455,0.04244243857966382
73456,0.1320221401537885
73457,0.07338269138937886
73458,0.7049621408657647
73459,0.16365481509606872
73460,0.21161713646434152
73461,0.7415040189916404
73462,0.13103893750020265
73463,0.08230864422742806
73464,0.20578712807782956
73465,0.10795637467597957
73466,0.13095492116757262
73467,0.6998024857725719
73468,0.04423985284510792
73469,0.0878456567927641
73470,0.1339415652734259
73471,0.11635134138050189
73472,0.07129567139351498
73473,0.15998022079951793
73474,0.06877116388198148
73475,0.07057340155999076
73476,0.060270315684335884
73477,0.7137758085862943
73478,0.1057034788577094
73479,0.21767967580743652
73480,0.8029013093041685
73481,0.08701873578733449
73482,0.10092850124756739
73483,0.1469060018269085
73484,0.04077445000306126
73485,0.0671239556140179
73486,0.8415096563191884
73487,0.048779561231708145
73488,0.0705159537190319
73489,0.05190438653620392
73490,0.04358843895589895
73491,0.8376273788625488
73492,0.037490295477473616
73493,0.7910465229465221
73494,0.13504863671026446
73495,0.05032745590036151
73496,0.0880291955750984
73497,0.0720390240221282
73498,0.7818726341947084
73499,0.04671050285899031
73500,0.06141088736417033
73501,0.10337396281062863
73502,0.08691393159565598
73503,0.08479685214359547
73504,0.14402380979188442
73505,0.047846633444348086
73506,0.08146440871353178
73507,0.765208555615009
73508,0.030886854488362588
73509,0.14319357742895417
73510,0.11973107891327443
73511,0.08091981580872501
73512,0.0702071227424364
73513,0.057057039945676555
73514,0.069218391674739
73515,0.04208930290347481
73516,0.06846627929233272
73517,0.036178542311014666
73518,0.16215958582564244
73519,0.08697130906562067
73520,0.6968490403617547
73521,0.1605948871609054
73522,0.2321599311350445
73523,0.12664066874317684
73524,0.7957212122146192
73525,0.07882524935592983
73526,0.09046458002858263
73527,0.07581397041139162
73528,0.058886474737854695
73529,0.05787335584751782
73530,0.05432187363653804
73531,0.10158318967505227
73532,0.1433353319253797
73533,0.12674207434162457
73534,0.036080115161309184
73535,0.12059496264599741
73536,0.058330143374741315
73537,0.7637155563245913
73538,0.05847060768256891
73539,0.13616258813660742
73540,0.12690264226639536
73541,0.12024354702528905
73542,0.11163426829006007
73543,0.03301148498934908
73544,0.18666287681226185
73545,0.10009048366681837
73546,0.06734839276746181
73547,0.06921494009493924
73548,0.13178210930363637
73549,0.7840181102411385
73550,0.5507615969388946
73551,0.10592258780127467
73552,0.23829122887100695
73553,0.10385134429906132
73554,0.13631773601697605
73555,0.04136369833485209
73556,0.09327604629398838
73557,0.11329983667197147
73558,0.035917389152310616
73559,0.09159716680908021
73560,0.8454266964136941
73561,0.11945336256015611
73562,0.08525389428691314
73563,0.06790944972300668
73564,0.20459542059874916
73565,0.06937234663446624
73566,0.7493473739526411
73567,0.7682798866888163
73568,0.18424111302771393
73569,0.08417190574738123
73570,0.07492296318022044
73571,0.11320857776012411
73572,0.07721095158461631
73573,0.06701576198956748
73574,0.09472796791142196
73575,0.046488245241824815
73576,0.06764152599849627
73577,0.11137664675394951
73578,0.08434054684350782
73579,0.14672353665820959
73580,0.17451009290353284
73581,0.7477337470202343
73582,0.08360964994210304
73583,0.10380356505321381
73584,0.1422589129806409
73585,0.08747280729494518
73586,0.08981458678527705
73587,0.8086633066660722
73588,0.19543577103019594
73589,0.12746858549144072
73590,0.09824386588212139
73591,0.19402038336683883
73592,0.04210497994829256
73593,0.04954417479138201
73594,0.0417766434878732
73595,0.08560581961588881
73596,0.748698367058308
73597,0.15753787362520372
73598,0.12175513252236866
73599,0.17329010132703757
73600,0.0466641977636783
73601,0.04735458133231283
73602,0.03732870514105626
73603,0.060263953932020276
73604,0.07674512208313904
73605,0.09419447778400337
73606,0.06754414114022585
73607,0.0870684915704323
73608,0.11410953544479266
73609,0.16610618977585634
73610,0.07106640197514547
73611,0.19860533461946456
73612,0.8065734066056991
73613,0.02687415073443738
73614,0.11792347123337243
73615,0.2229549355133733
73616,0.07984459865056012
73617,0.12218606687664607
73618,0.13615033074995625
73619,0.1185792995067255
73620,0.05666341757044394
73621,0.10308229341692025
73622,0.061012124643829706
73623,0.15970395627992834
73624,0.11140597746297688
73625,0.2578788408587631
73626,0.10660668956301303
73627,0.09499732379540143
73628,0.13409907892854828
73629,0.10181684334227174
73630,0.1929514273933264
73631,0.22835449017324652
73632,0.07291986569214566
73633,0.35277083011743393
73634,0.06871482597199846
73635,0.12114109508169836
73636,0.15561064614809486
73637,0.17003274434984086
73638,0.03358582139613602
73639,0.08792706363021814
73640,0.09336169938660169
73641,0.049548493897342345
73642,0.04169245609144178
73643,0.13153579026705522
73644,0.17282124858840242
73645,0.11338418452203257
73646,0.8578311163969792
73647,0.08870252881478814
73648,0.16513098149939162
73649,0.7672095407785539
73650,0.7405337855883997
73651,0.09525128511369743
73652,0.7509772075275035
73653,0.7357526605675936
73654,0.7423195398610415
73655,0.7270811902998813
73656,0.771524900806839
73657,0.7816243733442796
73658,0.7591103142095876
73659,0.7368215528498925
73660,0.6777736273273598
73661,0.6031374129710267
73662,0.7513879510621904
73663,0.670295701342708
73664,0.7401233353454074
73665,0.7286012048559561
73666,0.2100229550601313
73667,0.07773035895630735
73668,0.05298187589532291
73669,0.3191342458053702
73670,0.09499567814424553
73671,0.14344290228468265
73672,0.04937174403390339
73673,0.15971392555505376
73674,0.11391258679948413
73675,0.1737726252252991
73676,0.06466802740372721
73677,0.08862209608670552
73678,0.19029836225870408
73679,0.10240087769137102
73680,0.1520066988638764
73681,0.2691236832702468
73682,0.20264896129028812
73683,0.045664330491182244
73684,0.05426259207781801
73685,0.09513782270796867
73686,0.16983357668795468
73687,0.10354722645182952
73688,0.16426461248133517
73689,0.05676990078429672
73690,0.10502250588329357
73691,0.08376234959168652
73692,0.07051184424019007
73693,0.02825192565192694
73694,0.10175027133966406
73695,0.1275304766913816
73696,0.09025569266425021
73697,0.08837837656256492
73698,0.1205516442890935
73699,0.09211935158229595
73700,0.1890152997169675
73701,0.06735656435382881
73702,0.039958197892878335
73703,0.17358146023967005
73704,0.13370427791930153
73705,0.10681079905726504
73706,0.1897358806304915
73707,0.1452242158988714
73708,0.1036698312271723
73709,0.07467575810191059
73710,0.09379874259387072
73711,0.137688687995334
73712,0.1994463551207738
73713,0.09162324739399752
73714,0.09789179862635958
73715,0.061799168744747585
73716,0.21424779687910456
73717,0.17919748994580179
73718,0.11692696208242973
73719,0.04230165789358646
73720,0.10321915033989142
73721,0.08792465747134655
73722,0.8216309213610461
73723,0.06369833498626333
73724,0.12199185183400639
73725,0.14518333371962502
73726,0.07754821005083863
73727,0.07455947787840853
73728,0.1425532320749257
73729,0.09282907466745619
73730,0.1601119846042652
73731,0.16279415867224306
73732,0.218730557207322
73733,0.0721467826124031
73734,0.054215583672942
73735,0.07748976684995056
73736,0.09041769668517972
73737,0.0970190445805859
73738,0.1784595164656803
73739,0.030319340434603208
73740,0.14640144931358254
73741,0.05559218339931679
73742,0.15971586464304355
73743,0.07862061490910285
73744,0.7583970593261669
73745,0.026351441942267996
73746,0.04132414341317734
73747,0.19418675231133242
73748,0.13884881959831613
73749,0.0717989526024988
73750,0.061117514882068555
73751,0.1587825061175886
73752,0.7735763157067059
73753,0.05623017217362402
73754,0.087386328426833
73755,0.208597876477062
73756,0.05168332146817096
73757,0.06785270578562988
73758,0.07806659338220205
73759,0.08749139839584012
73760,0.6638138476982398
73761,0.045576259086688484
73762,0.052131560355939174
73763,0.30337517579751533
73764,0.10309881037812574
73765,0.09066638558800649
73766,0.0567199611620308
73767,0.749289887398382
73768,0.17237585037169245
73769,0.12717627369520063
73770,0.1705600958363091
73771,0.1769646635256538
73772,0.048595686545269745
73773,0.06303748775449193
73774,0.22703779155557766
73775,0.08528928633378019
73776,0.06806138805175109
73777,0.11501801241168738
73778,0.08778028839602556
73779,0.11266085850719845
73780,0.04312559437967956
73781,0.14894638004530944
73782,0.09750627756781226
73783,0.211372399725741
73784,0.08407552817702854
73785,0.07568943851913733
73786,0.21699413744292678
73787,0.2319206965623426
73788,0.09993075146088276
73789,0.02915144236746834
73790,0.06625015146631791
73791,0.12324152243272098
73792,0.09703800472895653
73793,0.09541343423128609
73794,0.1115225819857934
73795,0.08517624766575928
73796,0.12862958409865252
73797,0.06489174695728828
73798,0.04833068172332691
73799,0.08671052257276751
73800,0.0397395499165439
73801,0.09460701099143783
73802,0.055166824487526196
73803,0.07032338880392709
73804,0.04776853403066134
73805,0.10214494443625954
73806,0.2323816900041223
73807,0.12461737080593024
73808,0.06586102686203096
73809,0.13161301820538554
73810,0.04579324523595671
73811,0.05540026812568364
73812,0.08625970535097201
73813,0.05636962488628238
73814,0.03025416764087201
73815,0.06010900896508681
73816,0.6475747596649575
73817,0.08653572929721333
73818,0.11276733725451653
73819,0.8259313114099559
73820,0.17458626685428502
73821,0.1978243975968551
73822,0.02948625097530206
73823,0.07841139534308023
73824,0.09348345476578979
73825,0.07551192238121265
73826,0.09027419462193426
73827,0.2087943617278243
73828,0.07207994204200477
73829,0.08310115183568714
73830,0.13204590333102337
73831,0.07128457542022365
73832,0.09630653567699544
73833,0.16154002181147598
73834,0.812010641727927
73835,0.14778058475479505
73836,0.06271922838656714
73837,0.054436397787732356
73838,0.046113050915385735
73839,0.12338790959821554
73840,0.11344428415785153
73841,0.06558905455275543
73842,0.07076397656057182
73843,0.06441940392376205
73844,0.10142537548763828
73845,0.12395014719036127
73846,0.13622420536772809
73847,0.07669980880755144
73848,0.7253062220406679
73849,0.18129876836769224
73850,0.820515801928274
73851,0.08737242401217514
73852,0.07513800582338298
73853,0.09824531620523844
73854,0.12583105979190196
73855,0.07528550807964855
73856,0.0993181804463748
73857,0.14735757717361495
73858,0.05392552271237956
73859,0.0743818559699196
73860,0.07415319149628435
73861,0.042763439855947036
73862,0.08031228488104585
73863,0.06331052740201511
73864,0.06578848016645422
73865,0.09381389985616191
73866,0.1308717798398478
73867,0.06284051411304001
73868,0.0732831565519986
73869,0.08909880418510632
73870,0.08062914487851731
73871,0.08102610790532717
73872,0.10920328880105169
73873,0.07078743509495453
73874,0.053117091279386935
73875,0.0611881882110237
73876,0.10747639573711779
73877,0.09501350491567497
73878,0.08543803696548101
73879,0.03859961433489446
73880,0.2081030002823784
73881,0.1131122007141641
73882,0.09183827822382198
73883,0.08989155695345623
73884,0.0627157377803054
73885,0.1284966035424039
73886,0.0705401395596086
73887,0.26190563115978455
73888,0.09137947130071794
73889,0.044015499691880365
73890,0.07120487604128145
73891,0.05305350953863597
73892,0.10393122741374235
73893,0.03491239884460993
73894,0.1051272067758334
73895,0.05118612424585349
73896,0.04010105487341147
73897,0.07994292503703762
73898,0.08115201015700053
73899,0.08991857967385825
73900,0.07615199900828
73901,0.10623229146689452
73902,0.034751997140989574
73903,0.10061310037515575
73904,0.06187138251006857
73905,0.7795907159332223
73906,0.0976171484576033
73907,0.184778129537147
73908,0.0561834690055823
73909,0.0969507337335224
73910,0.1439760663795948
73911,0.03757466655746746
73912,0.08271124134522691
73913,0.07235323315351738
73914,0.8357112656071649
73915,0.10219898735669845
73916,0.07951169424119861
73917,0.05640957051072459
73918,0.07271276416030782
73919,0.1295849762425531
73920,0.7623624228187653
73921,0.6980424968594474
73922,0.08729951816442977
73923,0.7509343242017833
73924,0.08730957455746374
73925,0.11969510321325175
73926,0.15137815899541565
73927,0.10146117940603361
73928,0.11277538000969178
73929,0.1248597227861266
73930,0.19026858434196914
73931,0.05803056177661997
73932,0.0637992634781805
73933,0.13061343916702498
73934,0.06752367779941112
73935,0.12342790093139121
73936,0.12940171910505935
73937,0.0947137657328353
73938,0.08161648336366215
73939,0.16693460134177043
73940,0.10193071009961631
73941,0.10782270487461053
73942,0.09704387837960514
73943,0.07784874937911004
73944,0.17421776990034235
73945,0.11328604422840817
73946,0.12014670520680365
73947,0.07615367931086968
73948,0.246433087755514
73949,0.22042313149995732
73950,0.07682781800763777
73951,0.04346353523148549
73952,0.07614908422065816
73953,0.1385420865580239
73954,0.03845046431274007
73955,0.7335287656833267
73956,0.06393899551661618
73957,0.0838493777371668
73958,0.05443154512922969
73959,0.13744050853003287
73960,0.17818582651372014
73961,0.05880172274062678
73962,0.07671763294638524
73963,0.1694085088636767
73964,0.21936393815992739
73965,0.06236480150956832
73966,0.05504501780935529
73967,0.07776806810798009
73968,0.09310110210391447
73969,0.2656595233180142
73970,0.06724098749869911
73971,0.13753074697513545
73972,0.2226349135289784
73973,0.04330942400201837
73974,0.15781847770026286
73975,0.08131631329438753
73976,0.05050510536704939
73977,0.1974058463525561
73978,0.08396553835122454
73979,0.09047014700695964
73980,0.04808678956330526
73981,0.07726350490900426
73982,0.10014452965910248
73983,0.0659537719228031
73984,0.07320309592486832
73985,0.0784889740581795
73986,0.05799099907542707
73987,0.12605361688690264
73988,0.1298590814349737
73989,0.7277118482531203
73990,0.19534626229372887
73991,0.0836095860317005
73992,0.08496272112982574
73993,0.07820179761071552
73994,0.09573683924423142
73995,0.08861047678426953
73996,0.08316646602814044
73997,0.06615804671692453
73998,0.0753725591789088
73999,0.15067585981625015
74000,0.13692862593039196
74001,0.05535741269808368
74002,0.8421150717377843
74003,0.06961185242088369
74004,0.12118531297610663
74005,0.04632364000613199
74006,0.13012897770363874
74007,0.08478747566509337
74008,0.07320576493405646
74009,0.08355113102741547
74010,0.68316319204083
74011,0.3015831246159001
74012,0.22621017856307496
74013,0.07302499147948359
74014,0.1494762533564846
74015,0.11144737778975808
74016,0.1686009282250348
74017,0.7648488595123117
74018,0.11318767787439583
74019,0.1912040937259632
74020,0.14893457103258997
74021,0.056325242316819096
74022,0.0642367571228247
74023,0.05431535022325597
74024,0.16463412137560204
74025,0.08695973459106501
74026,0.11950746239409037
74027,0.1128316459860533
74028,0.08511613425675726
74029,0.0935946782097605
74030,0.05203625938319327
74031,0.2551156219678306
74032,0.10055420282358338
74033,0.26884787402007615
74034,0.20736854740223726
74035,0.08112363857845403
74036,0.08218928626558221
74037,0.6694884272642014
74038,0.08549480869971472
74039,0.08269149632763384
74040,0.1378159583787962
74041,0.11624527042599725
74042,0.14279207331012564
74043,0.12284449225991675
74044,0.19724398817306632
74045,0.16901054810023236
74046,0.10039099026953276
74047,0.036324079565051764
74048,0.0907298624083269
74049,0.16300860656677144
74050,0.17641030544690484
74051,0.12251725201624807
74052,0.08013821609595688
74053,0.2325536166552448
74054,0.08183467882974972
74055,0.2050909375350815
74056,0.09732413300172822
74057,0.12625847802609746
74058,0.05280935759551305
74059,0.08606151246316719
74060,0.11898604279191342
74061,0.13971329011933853
74062,0.12678595950811383
74063,0.7976387699066669
74064,0.07331845408483453
74065,0.07622636686703899
74066,0.1266503564635852
74067,0.09648449157386434
74068,0.06480983290958953
74069,0.23706157335871056
74070,0.09607689759038598
74071,0.08245116379698843
74072,0.08981618588857193
74073,0.0598463480667351
74074,0.0620042304408579
74075,0.18381579969340106
74076,0.09517977724793568
74077,0.10736655889333523
74078,0.11740897680466461
74079,0.02579719463325319
74080,0.09625875939526131
74081,0.06864234155470837
74082,0.061537031390576986
74083,0.08840519010860452
74084,0.04803894052099327
74085,0.08160326709676319
74086,0.04958482287328567
74087,0.05532709404897571
74088,0.09571880676903081
74089,0.05154669539931268
74090,0.07588389456836929
74091,0.07052191989174035
74092,0.12150350649872857
74093,0.05993093887666286
74094,0.11695025093362421
74095,0.07404530283226492
74096,0.720852584105586
74097,0.09783799862619917
74098,0.2058841859733799
74099,0.08070965800749662
74100,0.04882452796978273
74101,0.07293012886724659
74102,0.13008189017690003
74103,0.09899656619196938
74104,0.12490093071571932
74105,0.07307449419339068
74106,0.1377507746510818
74107,0.24730981816735503
74108,0.11172995509271942
74109,0.14295221447906986
74110,0.14329751762238616
74111,0.06572228354462493
74112,0.04128309425353631
74113,0.1461932673375169
74114,0.0798794623804688
74115,0.1507041327191729
74116,0.7763913647190971
74117,0.1592056109496946
74118,0.3022049694056029
74119,0.19236510709455218
74120,0.09656309839011624
74121,0.06691802632005966
74122,0.0841267664420076
74123,0.7473295338757957
74124,0.09352923467854685
74125,0.054948733480172936
74126,0.053341779833934996
74127,0.10703892813716856
74128,0.03037687007608412
74129,0.09413524372519579
74130,0.12364173148104518
74131,0.6980966810919617
74132,0.038601777392314074
74133,0.08573651417000709
74134,0.06299410467331344
74135,0.18493901560461828
74136,0.05743606732590686
74137,0.08466108915732558
74138,0.12340261091813157
74139,0.04767077982448089
74140,0.18540837224047302
74141,0.04150239198071711
74142,0.06404140580762037
74143,0.06581183917315873
74144,0.07348065912477557
74145,0.7721443861497735
74146,0.07434273689155571
74147,0.09240213572196103
74148,0.15845360486919344
74149,0.05196235427212707
74150,0.06090620034965902
74151,0.1496428113611871
74152,0.09090297985807869
74153,0.06404561617065493
74154,0.15229637703436916
74155,0.12612303122191162
74156,0.7956960326281465
74157,0.18975892458835653
74158,0.15792852636492777
74159,0.038868852537691304
74160,0.8257880414266658
74161,0.14065189936092468
74162,0.15818404415849474
74163,0.3250966221331927
74164,0.04595649285322114
74165,0.06714629822162904
74166,0.11556931377787193
74167,0.08154297266419809
74168,0.728149623510985
74169,0.10070284580085216
74170,0.057220712178874346
74171,0.6734803139594129
74172,0.043340995416567586
74173,0.20355655003548098
74174,0.25591864701691586
74175,0.06990119773815447
74176,0.07271558110424615
74177,0.10171628586230584
74178,0.09552186475020553
74179,0.8212291061099919
74180,0.06131698289225558
74181,0.21271200744298
